RCV_ID	RCV_NAME	GO_ID	GO_NAME
RCV_000259	organ development	GO_0098528	skeletal muscle fiber differentiation
RCV_000259	organ development	GO_0060538	skeletal muscle organ development
RCV_000259	organ development	GO_0014813	skeletal muscle satellite cell commitment
RCV_000259	organ development	GO_0014816	skeletal muscle satellite cell differentiation
RCV_000259	organ development	GO_0014818	skeletal muscle satellite cell fate determination
RCV_000259	organ development	GO_0014833	skeletal muscle satellite stem cell asymmetric division
RCV_000259	organ development	GO_0014716	skeletal muscle satellite stem cell asymmetric division involved in skeletal muscle regeneration
RCV_000259	organ development	GO_0007519	skeletal muscle tissue development
RCV_000259	organ development	GO_0048630	skeletal muscle tissue growth
RCV_000259	organ development	GO_0048705	skeletal system morphogenesis
RCV_000259	organ development	GO_0043588	skin development
RCV_000259	organ development	GO_0043589	skin morphogenesis
RCV_000259	organ development	GO_0031153	slug development involved in sorocarp development
RCV_000259	organ development	GO_0060530	smooth muscle cell differentiation involved in prostate glandular acinus development
RCV_000259	organ development	GO_0003435	smoothened signaling pathway involved in growth plate cartilage chondrocyte development
RCV_000259	organ development	GO_0060506	smoothened signaling pathway involved in lung development
RCV_000259	organ development	GO_0003271	smoothened signaling pathway involved in regulation of secondary heart field cardioblast proliferation
RCV_000259	organ development	GO_0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification
RCV_000259	organ development	GO_0021775	smoothened signaling pathway involved in ventral spinal cord interneuron specification
RCV_000259	organ development	GO_0021910	smoothened signaling pathway involved in ventral spinal cord patterning
RCV_000259	organ development	GO_0021746	solitary nucleus development
RCV_000259	organ development	GO_0021802	somal translocation
RCV_000259	organ development	GO_0002568	somatic diversification of T cell receptor genes
RCV_000259	organ development	GO_0002571	somatic diversification of T cell receptor genes by N region addition
RCV_000259	organ development	GO_0002205	somatic hypermutation of immunoglobulin genes involved in immune response
RCV_000259	organ development	GO_0021523	somatic motor neuron differentiation
RCV_000259	organ development	GO_0021917	somatic motor neuron fate commitment
RCV_000259	organ development	GO_0002681	somatic recombination of T cell receptor gene segments
RCV_000259	organ development	GO_0060133	somatotropin secreting cell development
RCV_000259	organ development	GO_0060126	somatotropin secreting cell differentiation
RCV_000259	organ development	GO_0002075	somitomeric trunk muscle development
RCV_000259	organ development	GO_0030587	sorocarp development
RCV_000259	organ development	GO_0031288	sorocarp morphogenesis
RCV_000259	organ development	GO_0044671	sorocarp spore cell differentiation
RCV_000259	organ development	GO_0031149	sorocarp stalk cell differentiation
RCV_000259	organ development	GO_0031150	sorocarp stalk development
RCV_000259	organ development	GO_0036360	sorocarp stalk morphogenesis
RCV_000259	organ development	GO_0048837	sorus development
RCV_000259	organ development	GO_0072168	specification of anterior mesonephric tubule identity
RCV_000259	organ development	GO_0010094	specification of carpel identity
RCV_000259	organ development	GO_0072085	specification of connecting tubule identity
RCV_000259	organ development	GO_0072084	specification of distal tubule identity
RCV_000259	organ development	GO_0010093	specification of floral organ identity
RCV_000259	organ development	GO_0072086	specification of loop of Henle identity
RCV_000259	organ development	GO_0061281	specification of mesonephric connecting tubule identity
RCV_000259	organ development	GO_0061283	specification of mesonephric distal tubule identity
RCV_000259	organ development	GO_0061282	specification of mesonephric nephron tubule identity
RCV_000259	organ development	GO_0061284	specification of mesonephric proximal tubule identity
RCV_000259	organ development	GO_0072167	specification of mesonephric tubule identity
RCV_000259	organ development	GO_0072294	specification of metanephric connecting tubule identity
RCV_000259	organ development	GO_0072295	specification of metanephric distal tubule identity
RCV_000259	organ development	GO_0072296	specification of metanephric loop of Henle identity
RCV_000259	organ development	GO_0072293	specification of metanephric nephron tubule identity
RCV_000259	organ development	GO_0072297	specification of metanephric proximal tubule identity
RCV_000259	organ development	GO_0072081	specification of nephron tubule identity
RCV_000259	organ development	GO_0010084	specification of organ axis polarity
RCV_000259	organ development	GO_0010092	specification of organ identity
RCV_000259	organ development	GO_0010159	specification of organ position
RCV_000259	organ development	GO_0010622	specification of ovule identity
RCV_000259	organ development	GO_0010095	specification of petal identity
RCV_000259	organ development	GO_0072169	specification of posterior mesonephric tubule identity
RCV_000259	organ development	GO_0039010	specification of pronephric distal tubule identity
RCV_000259	organ development	GO_0039004	specification of pronephric proximal tubule identity
RCV_000259	organ development	GO_0039005	specification of pronephric tubule identity
RCV_000259	organ development	GO_0072082	specification of proximal tubule identity
RCV_000259	organ development	GO_0010096	specification of sepal identity
RCV_000259	organ development	GO_0010097	specification of stamen identity
RCV_000259	organ development	GO_0072100	specification of ureteric bud anterior/posterior symmetry
RCV_000259	organ development	GO_0072101	specification of ureteric bud anterior/posterior symmetry by BMP signaling pathway
RCV_000259	organ development	GO_0035211	spermathecum morphogenesis
RCV_000259	organ development	GO_0021512	spinal cord anterior/posterior patterning
RCV_000259	organ development	GO_0021527	spinal cord association neuron differentiation
RCV_000259	organ development	GO_0021519	spinal cord association neuron specification
RCV_000259	organ development	GO_0021518	spinal cord commissural neuron specification
RCV_000259	organ development	GO_0021510	spinal cord development
RCV_000259	organ development	GO_0021513	spinal cord dorsal/ventral patterning
RCV_000259	organ development	GO_0021520	spinal cord motor neuron cell fate specification
RCV_000259	organ development	GO_0021522	spinal cord motor neuron differentiation
RCV_000259	organ development	GO_0021529	spinal cord oligodendrocyte cell differentiation
RCV_000259	organ development	GO_0021530	spinal cord oligodendrocyte cell fate specification
RCV_000259	organ development	GO_0021511	spinal cord patterning
RCV_000259	organ development	GO_0021531	spinal cord radial glial cell differentiation
RCV_000259	organ development	GO_0021741	spinal trigeminal nucleus development
RCV_000259	organ development	GO_0048536	spleen development
RCV_000259	organ development	GO_0060345	spleen trabecula formation
RCV_000259	organ development	GO_0060720	spongiotrophoblast cell proliferation
RCV_000259	organ development	GO_0060708	spongiotrophoblast differentiation
RCV_000259	organ development	GO_0060712	spongiotrophoblast layer development
RCV_000259	organ development	GO_0090214	spongiotrophoblast layer developmental growth
RCV_000259	organ development	GO_0043582	sporangium development
RCV_000259	organ development	GO_0075222	sporangium germination on or near host
RCV_000259	organ development	GO_0075259	spore-bearing organ development
RCV_000259	organ development	GO_0030584	sporocarp development
RCV_000259	organ development	GO_0000905	sporocarp development involved in asexual reproduction
RCV_000259	organ development	GO_0000909	sporocarp development involved in sexual reproduction
RCV_000259	organ development	GO_0060529	squamous basal epithelial stem cell differentiation involved in prostate gland acinus development
RCV_000259	organ development	GO_0048443	stamen development
RCV_000259	organ development	GO_0080086	stamen filament development
RCV_000259	organ development	GO_0048455	stamen formation
RCV_000259	organ development	GO_0048448	stamen morphogenesis
RCV_000259	organ development	GO_0048456	stamen structural organization
RCV_000259	organ development	GO_0010479	stele development
RCV_000259	organ development	GO_0021929	stellate cell precursor proliferation
RCV_000259	organ development	GO_0007491	sternite morphogenesis
RCV_000259	organ development	GO_0048480	stigma development
RCV_000259	organ development	GO_0061102	stomach neuroendocrine cell differentiation
RCV_000259	organ development	GO_0010374	stomatal complex development
RCV_000259	organ development	GO_0010376	stomatal complex formation
RCV_000259	organ development	GO_0010103	stomatal complex morphogenesis
RCV_000259	organ development	GO_0010440	stomatal lineage progression
RCV_000259	organ development	GO_0080166	stomium development
