RCV_ID	RCV_NAME	GO_ID	GO_NAME	STATUS
RCV_000274	peptide metabolism	GO_0050844	peptidyl-selenocysteine modification	1
RCV_000274	peptide metabolism	GO_0018312	peptidyl-serine ADP-ribosylation	1
RCV_000274	peptide metabolism	GO_0030919	peptidyl-serine O-acetylation	1
RCV_000274	peptide metabolism	GO_0018413	peptidyl-serine O-glucuronidation	1
RCV_000274	peptide metabolism	GO_0030920	peptidyl-serine acetylation	1
RCV_000274	peptide metabolism	GO_0036289	peptidyl-serine autophosphorylation	1
RCV_000274	peptide metabolism	GO_0051367	peptidyl-serine decanoylation	1
RCV_000274	peptide metabolism	GO_0070262	peptidyl-serine dephosphorylation	1
RCV_000274	peptide metabolism	GO_0018209	peptidyl-serine modification	1
RCV_000274	peptide metabolism	GO_0018191	peptidyl-serine octanoylation	1
RCV_000274	peptide metabolism	GO_0018221	peptidyl-serine palmitoylation	1
RCV_000274	peptide metabolism	GO_0018070	peptidyl-serine phosphopantetheinylation	1
RCV_000274	peptide metabolism	GO_0018105	peptidyl-serine phosphorylation	1
RCV_000274	peptide metabolism	GO_0060477	peptidyl-serine phosphorylation involved in acrosome reaction	1
RCV_000274	peptide metabolism	GO_0019126	peptidyl-serine racemization	1
RCV_000274	peptide metabolism	GO_0050984	peptidyl-serine sulfation	1
RCV_000274	peptide metabolism	GO_0018178	peptidyl-threonine adenylylation	1
RCV_000274	peptide metabolism	GO_0051369	peptidyl-threonine decanoylation	1
RCV_000274	peptide metabolism	GO_0035970	peptidyl-threonine dephosphorylation	1
RCV_000274	peptide metabolism	GO_0018210	peptidyl-threonine modification	1
RCV_000274	peptide metabolism	GO_0051368	peptidyl-threonine octanoylation	1
RCV_000274	peptide metabolism	GO_0018220	peptidyl-threonine palmitoylation	1
RCV_000274	peptide metabolism	GO_0018107	peptidyl-threonine phosphorylation	1
RCV_000274	peptide metabolism	GO_0046927	peptidyl-threonine racemization	1
RCV_000274	peptide metabolism	GO_0050985	peptidyl-threonine sulfation	1
RCV_000274	peptide metabolism	GO_0019879	peptidyl-thyronine biosynthetic process from peptidyl-tyrosine	1
RCV_000274	peptide metabolism	GO_0018078	peptidyl-thyronine iodination	1
RCV_000274	peptide metabolism	GO_0018408	"peptidyl-thyronine iodination to form 3',3'',5',5''-tetraiodo-L-thyronine"	1
RCV_000274	peptide metabolism	GO_0018407	"peptidyl-thyronine iodination to form 3',3'',5'-triiodo-L-thyronine"	1
RCV_000274	peptide metabolism	GO_0018080	peptidyl-tryptophan bromination	1
RCV_000274	peptide metabolism	GO_0045325	peptidyl-tryptophan hydroxylation	1
RCV_000274	peptide metabolism	GO_0018211	peptidyl-tryptophan modification	1
RCV_000274	peptide metabolism	GO_0019926	peptidyl-tryptophan oxidation to tryptophyl quinone	1
RCV_000274	peptide metabolism	GO_0019128	peptidyl-tryptophan racemization	1
RCV_000274	peptide metabolism	GO_0018062	peptidyl-tryptophan succinylation	1
RCV_000274	peptide metabolism	GO_0018254	peptidyl-tyrosine adenylylation	1
RCV_000274	peptide metabolism	GO_0038083	peptidyl-tyrosine autophosphorylation	1
RCV_000274	peptide metabolism	GO_0018251	peptidyl-tyrosine dehydrogenation	1
RCV_000274	peptide metabolism	GO_0030922	"peptidyl-tyrosine dehydrogenation to form (E)-2,3-didehydrotyrosine"	1
RCV_000274	peptide metabolism	GO_0030921	"peptidyl-tyrosine dehydrogenation to form (Z)-2,3-didehydrotyrosine"	1
RCV_000274	peptide metabolism	GO_0035335	peptidyl-tyrosine dephosphorylation	1
RCV_000274	peptide metabolism	GO_0018336	peptidyl-tyrosine hydroxylation	1
RCV_000274	peptide metabolism	GO_0018212	peptidyl-tyrosine modification	1
RCV_000274	peptide metabolism	GO_0018108	peptidyl-tyrosine phosphorylation	1
RCV_000274	peptide metabolism	GO_0006478	peptidyl-tyrosine sulfation	1
RCV_000274	peptide metabolism	GO_0018165	peptidyl-tyrosine uridylylation	1
RCV_000274	peptide metabolism	GO_0018213	peptidyl-valine modification	1
RCV_000274	peptide metabolism	GO_2000761	positive regulation of N-terminal peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_2000170	positive regulation of peptidyl-cysteine S-nitrosylation	1
RCV_000274	peptide metabolism	GO_2000758	positive regulation of peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_0033138	positive regulation of peptidyl-serine phosphorylation	1
RCV_000274	peptide metabolism	GO_0033141	positive regulation of peptidyl-serine phosphorylation of STAT protein	1
RCV_000274	peptide metabolism	GO_0010800	positive regulation of peptidyl-threonine phosphorylation	1
RCV_000274	peptide metabolism	GO_1900086	positive regulation of peptidyl-tyrosine autophosphorylation	1
RCV_000274	peptide metabolism	GO_0050731	positive regulation of peptidyl-tyrosine phosphorylation	1
RCV_000274	peptide metabolism	GO_0018101	protein citrullination	1
RCV_000274	peptide metabolism	GO_0000413	protein peptidyl-prolyl isomerization	1
RCV_000274	peptide metabolism	GO_0019931	protein-chromophore linkage via peptidyl-N6-3-dehydroretinal-L-lysine	1
RCV_000274	peptide metabolism	GO_0018273	protein-chromophore linkage via peptidyl-N6-retinal-L-lysine	1
RCV_000274	peptide metabolism	GO_0018097	protein-chromophore linkage via peptidyl-S-4-hydroxycinnamyl-L-cysteine	1
RCV_000274	peptide metabolism	GO_0019922	protein-chromophore linkage via peptidyl-cysteine	1
RCV_000274	peptide metabolism	GO_0018272	protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine	1
RCV_000274	peptide metabolism	GO_2000759	regulation of N-terminal peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_2000169	regulation of peptidyl-cysteine S-nitrosylation	1
RCV_000274	peptide metabolism	GO_2000756	regulation of peptidyl-lysine acetylation	1
RCV_000274	peptide metabolism	GO_0033135	regulation of peptidyl-serine phosphorylation	1
RCV_000274	peptide metabolism	GO_0033139	regulation of peptidyl-serine phosphorylation of STAT protein	1
RCV_000274	peptide metabolism	GO_0010799	regulation of peptidyl-threonine phosphorylation	1
RCV_000274	peptide metabolism	GO_1900084	regulation of peptidyl-tyrosine autophosphorylation	1
RCV_000274	peptide metabolism	GO_0050730	regulation of peptidyl-tyrosine phosphorylation	1
RCV_000275	peroxisome	GO_0032581	ER-dependent peroxisome organization	1
RCV_000275	peroxisome	GO_0010381	attachment of peroxisome to chloroplast	1
RCV_000275	peroxisome	GO_0072663	establishment of protein localization to peroxisome	1
RCV_000275	peroxisome	GO_0000425	macropexophagy	1
RCV_000275	peroxisome	GO_0000426	micropexophagy	1
RCV_000275	peroxisome	GO_0030398	peroxisomal membrane disassembly	1
RCV_000275	peroxisome	GO_0015919	peroxisomal membrane transport	1
RCV_000275	peroxisome	GO_0043574	peroxisomal transport	1
RCV_000275	peroxisome	GO_0030242	peroxisome degradation	1
RCV_000275	peroxisome	GO_0016559	peroxisome fission	1
RCV_000275	peroxisome	GO_0045033	peroxisome inheritance	1
RCV_000275	peroxisome	GO_0060151	peroxisome localization	1
RCV_000275	peroxisome	GO_0016557	peroxisome membrane biogenesis	1
RCV_000275	peroxisome	GO_0007031	peroxisome organization	1
RCV_000275	peroxisome	GO_1900064	positive regulation of peroxisome organization	1
RCV_000275	peroxisome	GO_0016558	protein import into peroxisome matrix	1
RCV_000275	peroxisome	GO_0016560	"protein import into peroxisome matrix, docking"	1
RCV_000275	peroxisome	GO_0016562	"protein import into peroxisome matrix, receptor recycling"	1
RCV_000275	peroxisome	GO_0016561	"protein import into peroxisome matrix, translocation"	1
RCV_000275	peroxisome	GO_0045046	protein import into peroxisome membrane	1
RCV_000275	peroxisome	GO_0072662	protein localization to peroxisome	1
RCV_000275	peroxisome	GO_0006625	protein targeting to peroxisome	1
RCV_000275	peroxisome	GO_1900063	regulation of peroxisome organization	1
RCV_000275	peroxisome	GO_0044375	regulation of peroxisome size	1
RCV_000276	phosphatase activity 	GO_0000298	endopolyphosphatase activity	1
RCV_000277	photoreceptor	GO_0009881	photoreceptor activity	1
RCV_000277	photoreceptor	GO_0042461	photoreceptor cell development	1
RCV_000277	photoreceptor	GO_0046530	photoreceptor cell differentiation	1
RCV_000277	photoreceptor	GO_0046552	photoreceptor cell fate commitment	1
RCV_000277	photoreceptor	GO_0043703	photoreceptor cell fate determination	1
RCV_000277	photoreceptor	GO_0043704	photoreceptor cell fate specification	1
RCV_000277	photoreceptor	GO_0045494	photoreceptor cell maintenance	1
RCV_000277	photoreceptor	GO_0008594	photoreceptor cell morphogenesis	1
RCV_000277	photoreceptor	GO_0035845	photoreceptor cell outer segment organization	1
RCV_000277	photoreceptor	GO_0032391	photoreceptor connecting cilium	1
RCV_000277	photoreceptor	GO_0004120	photoreceptor cyclic-nucleotide phosphodiesterase activity	1
RCV_000277	photoreceptor	GO_0097381	photoreceptor disc membrane	1
RCV_000277	photoreceptor	GO_0001917	photoreceptor inner segment	1
RCV_000277	photoreceptor	GO_0060342	photoreceptor inner segment membrane	1
RCV_000277	photoreceptor	GO_0001750	photoreceptor outer segment	1
RCV_000277	photoreceptor	GO_0042622	photoreceptor outer segment membrane	1
RCV_000278	plant	GO_0048508	embryonic meristem development	1
RCV_000278	plant	GO_0090421	embryonic meristem initiation	1
RCV_000279	plant metabolism	GO_0060321	acceptance of pollen	1
RCV_000279	plant metabolism	GO_0043481	anthocyanin accumulation in tissues in response to UV light	1
RCV_000279	plant metabolism	GO_0043483	anthocyanin biosynthetic process involved in anthocyanin accumulation in response to UV light	1
RCV_000279	plant metabolism	GO_0009718	anthocyanin-containing compound biosynthetic process	1
RCV_000279	plant metabolism	GO_0046284	anthocyanin-containing compound catabolic process	1
RCV_000279	plant metabolism	GO_0046283	anthocyanin-containing compound metabolic process	1
RCV_000279	plant metabolism	GO_0030634	carbon fixation by acetyl-CoA pathway	1
RCV_000279	plant metabolism	GO_0033305	chlorophyll a biosynthetic process	1
RCV_000279	plant metabolism	GO_0033312	chlorophyll a biosynthetic process via geranylgeranyl-chlorophyll a	1
RCV_000279	plant metabolism	GO_0033311	chlorophyll a biosynthetic process via phytyl diphosphate	1
RCV_000279	plant metabolism	GO_0033310	chlorophyll a catabolic process	1
RCV_000279	plant metabolism	GO_0033304	chlorophyll a metabolic process	1
RCV_000279	plant metabolism	GO_0015995	chlorophyll biosynthetic process	1
RCV_000279	plant metabolism	GO_0015996	chlorophyll catabolic process	1
RCV_000279	plant metabolism	GO_0033354	chlorophyll cycle	1
RCV_000279	plant metabolism	GO_0015994	chlorophyll metabolic process	1
RCV_000279	plant metabolism	GO_0052644	chlorophyllide a metabolic process	1
RCV_000279	plant metabolism	GO_0052643	chlorophyllide metabolic process	1
RCV_000279	plant metabolism	GO_0009507	chloroplast	1
RCV_000279	plant metabolism	GO_1900865	chloroplast RNA modification	1
RCV_000279	plant metabolism	GO_0031425	chloroplast RNA processing	1
RCV_000279	plant metabolism	GO_0009904	chloroplast accumulation movement	1
RCV_000279	plant metabolism	GO_0009903	chloroplast avoidance movement	1
RCV_000279	plant metabolism	GO_0010151	chloroplast elongation	1
RCV_000279	plant metabolism	GO_0010020	chloroplast fission	1
RCV_000279	plant metabolism	GO_0019750	chloroplast localization	1
RCV_000279	plant metabolism	GO_1900871	chloroplast mRNA modification	1
RCV_000279	plant metabolism	GO_0010239	chloroplast mRNA processing	1
RCV_000279	plant metabolism	GO_0009658	chloroplast organization	1
RCV_000279	plant metabolism	GO_0033614	chloroplast proton-transporting ATP synthase complex assembly	1
RCV_000279	plant metabolism	GO_1901259	chloroplast rRNA processing	1
RCV_000279	plant metabolism	GO_0009902	chloroplast relocation	1
RCV_000279	plant metabolism	GO_0080158	chloroplast ribulose bisphosphate carboxylase complex biogenesis	1
RCV_000279	plant metabolism	GO_0010019	chloroplast-nucleus signaling pathway	1
RCV_000279	plant metabolism	GO_0010478	chlororespiration	1
RCV_000279	plant metabolism	GO_0009858	compatible pollen-pistil interaction	1
RCV_000279	plant metabolism	GO_0009740	gibberellic acid mediated signaling pathway	1
RCV_000279	plant metabolism	GO_0042388	"gibberellic acid mediated signaling pathway, G-alpha-dependent"	1
RCV_000279	plant metabolism	GO_0042390	"gibberellic acid mediated signaling pathway, G-alpha-independent"	1
RCV_000279	plant metabolism	GO_0010476	gibberellin mediated signaling pathway	1
RCV_000279	plant metabolism	GO_0009869	incompatible pollen-pistil interaction	1
RCV_000279	plant metabolism	GO_0009964	negative regulation of flavonoid biosynthetic process	1
RCV_000279	plant metabolism	GO_1900385	negative regulation of flavonol biosynthetic process	1
RCV_000279	plant metabolism	GO_0060862	negative regulation of floral organ abscission	1
RCV_000279	plant metabolism	GO_0060865	negative regulation of floral organ abscission by transmembrane receptor protein serine/threonine kinase signaling pathway	1
RCV_000279	plant metabolism	GO_0009910	negative regulation of flower development	1
RCV_000279	plant metabolism	GO_0015979	photosynthesis	1
RCV_000279	plant metabolism	GO_0019685	"photosynthesis, dark reaction"	1
RCV_000279	plant metabolism	GO_0009765	"photosynthesis, light harvesting"	1
RCV_000279	plant metabolism	GO_0009768	"photosynthesis, light harvesting in photosystem I"	1
RCV_000279	plant metabolism	GO_0009769	"photosynthesis, light harvesting in photosystem II"	1
RCV_000279	plant metabolism	GO_0019684	"photosynthesis, light reaction"	1
RCV_000279	plant metabolism	GO_0009780	photosynthetic NADP+ reduction	1
RCV_000279	plant metabolism	GO_0009643	photosynthetic acclimation	1
RCV_000279	plant metabolism	GO_0009767	photosynthetic electron transport chain	1
RCV_000279	plant metabolism	GO_0009773	photosynthetic electron transport in photosystem I	1
RCV_000279	plant metabolism	GO_0009772	photosynthetic electron transport in photosystem II	1
RCV_000279	plant metabolism	GO_0009777	photosynthetic phosphorylation	1
RCV_000279	plant metabolism	GO_0009781	photosynthetic water oxidation	1
RCV_000279	plant metabolism	GO_0009521	photosystem	1
RCV_000279	plant metabolism	GO_0048564	photosystem I assembly	1
RCV_000279	plant metabolism	GO_0042550	photosystem I stabilization	1
RCV_000279	plant metabolism	GO_0010207	photosystem II assembly	1
RCV_000279	plant metabolism	GO_0010270	photosystem II oxygen evolving complex assembly	1
RCV_000279	plant metabolism	GO_0010206	photosystem II repair	1
RCV_000279	plant metabolism	GO_0042549	photosystem II stabilization	1
RCV_000279	plant metabolism	GO_0080005	photosystem stoichiometry adjustment	1
RCV_000279	plant metabolism	GO_0009876	pollen adhesion	1
RCV_000279	plant metabolism	GO_0009555	pollen development	1
RCV_000279	plant metabolism	GO_0010584	pollen exine formation	1
RCV_000279	plant metabolism	GO_0009846	pollen germination	1
RCV_000279	plant metabolism	GO_0009859	pollen hydration	1
RCV_000279	plant metabolism	GO_0010152	pollen maturation	1
RCV_000279	plant metabolism	GO_0048235	pollen sperm cell differentiation	1
RCV_000279	plant metabolism	GO_0009865	pollen tube adhesion	1
RCV_000279	plant metabolism	GO_0048868	pollen tube development	1
RCV_000279	plant metabolism	GO_0009860	pollen tube growth	1
RCV_000279	plant metabolism	GO_0010183	pollen tube guidance	1
RCV_000279	plant metabolism	GO_0010483	pollen tube reception	1
RCV_000279	plant metabolism	GO_0010208	pollen wall assembly	1
RCV_000279	plant metabolism	GO_0009875	pollen-pistil interaction	1
RCV_000279	plant metabolism	GO_0048544	recognition of pollen	1
RCV_000279	plant metabolism	GO_0010600	regulation of auxin biosynthetic process	1
RCV_000279	plant metabolism	GO_0010928	regulation of auxin mediated signaling pathway	1
RCV_000279	plant metabolism	GO_0090354	regulation of auxin metabolic process	1
RCV_000279	plant metabolism	GO_2000012	regulation of auxin polar transport	1
RCV_000279	plant metabolism	GO_0080092	regulation of pollen tube growth	1
RCV_000279	plant metabolism	GO_0048506	regulation of timing of meristematic phase transition	1
RCV_000279	plant metabolism	GO_0010321	regulation of vegetative phase change	1
RCV_000279	plant metabolism	GO_0060320	rejection of self pollen	1
RCV_000279	plant metabolism	GO_0080110	sporopollenin biosynthetic process	1
RCV_000279	plant metabolism	GO_0010050	vegetative phase change	1
RCV_000279	plant metabolism	GO_0010228	vegetative to reproductive phase transition of meristem	1
RCV_000280	plasma membrane dynamics	GO_0042774	plasma membrane ATP synthesis coupled electron transport	1
RCV_000280	plasma membrane dynamics	GO_0042777	plasma membrane ATP synthesis coupled proton transport	1
RCV_000280	plasma membrane dynamics	GO_0006847	plasma membrane acetate transport	1
RCV_000280	plasma membrane dynamics	GO_0015679	plasma membrane copper ion transport	1
RCV_000280	plasma membrane dynamics	GO_0030965	"plasma membrane electron transport, NADH to quinone"	1
RCV_000280	plasma membrane dynamics	GO_0045026	plasma membrane fusion	1
RCV_000280	plasma membrane dynamics	GO_0032220	plasma membrane fusion involved in cytogamy	1
RCV_000280	plasma membrane dynamics	GO_0035879	plasma membrane lactate transport	1
RCV_000280	plasma membrane dynamics	GO_0007009	plasma membrane organization	1
RCV_000280	plasma membrane dynamics	GO_0070872	plasma membrane organization involved in conjugation with cellular fusion	1
RCV_000280	plasma membrane dynamics	GO_0033616	plasma membrane proton-transporting ATP synthase complex assembly	1
RCV_000280	plasma membrane dynamics	GO_0006849	plasma membrane pyruvate transport	1
RCV_000280	plasma membrane dynamics	GO_0001778	plasma membrane repair	1
RCV_000280	plasma membrane dynamics	GO_0033618	plasma membrane respiratory chain complex IV assembly	1
RCV_000280	plasma membrane dynamics	GO_0097080	plasma membrane selenite transport	1
RCV_000280	plasma membrane dynamics	GO_0048227	plasma membrane to endosome transport	1
RCV_000281	platelet	GO_0006663	platelet activating factor biosynthetic process	1
RCV_000281	platelet	GO_0046469	platelet activating factor metabolic process	1
